measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,16,Philippines,3,Both,10,25-29 years,567,Depressive disorders,3,Rate,2021,4007.0327602427096,5013.21410442132,3211.35374100239
5,Prevalence,16,Philippines,3,Both,11,30-34 years,567,Depressive disorders,1,Number,2021,368321.0956024753,462383.3245512657,293178.2318785216
5,Prevalence,16,Philippines,3,Both,11,30-34 years,567,Depressive disorders,2,Percent,2021,0.0424005990378002,0.0532469221406906,0.0337710842493584
5,Prevalence,16,Philippines,3,Both,11,30-34 years,567,Depressive disorders,3,Rate,2021,4207.678938986101,5282.2404138169595,3349.2512005770304
5,Prevalence,17,Sri Lanka,3,Both,7,10-14 years,567,Depressive disorders,1,Number,2021,23492.02561594796,36009.19315414196,13799.308497234051
5,Prevalence,17,Sri Lanka,3,Both,7,10-14 years,567,Depressive disorders,2,Percent,2021,0.0140445940204814,0.0216148049146086,0.0081969313445069
5,Prevalence,17,Sri Lanka,3,Both,7,10-14 years,567,Depressive disorders,3,Rate,2021,1287.9130461724199,1974.1469042958302,756.5252027343499
5,Prevalence,17,Sri Lanka,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2021,75230.98972505689,106920.68064483211,53350.02679933707
5,Prevalence,17,Sri Lanka,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2021,0.0476778815058556,0.0679520482816778,0.0337178237463879
5,Prevalence,17,Sri Lanka,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2021,4660.679337786651,6623.90603771998,3305.11892084304
5,Prevalence,17,Sri Lanka,3,Both,10,25-29 years,567,Depressive disorders,1,Number,2021,68323.61580946433,89120.83548544403,51224.22241825001
5,Prevalence,17,Sri Lanka,3,Both,10,25-29 years,567,Depressive disorders,2,Percent,2021,0.0435430027876276,0.0568638757402846,0.0326195907867915
5,Prevalence,17,Sri Lanka,3,Both,10,25-29 years,567,Depressive disorders,3,Rate,2021,4299.91003887395,5608.77188123892,3223.7689062591203
5,Prevalence,17,Sri Lanka,3,Both,11,30-34 years,567,Depressive disorders,1,Number,2021,63356.97509123091,83415.15897705429,48328.37130478428
5,Prevalence,17,Sri Lanka,3,Both,11,30-34 years,567,Depressive disorders,2,Percent,2021,0.0425131417517397,0.0560017830795893,0.0324106919981335
5,Prevalence,17,Sri Lanka,3,Both,11,30-34 years,567,Depressive disorders,3,Rate,2021,4218.93105033793,5554.60237440972,3218.17867750816
5,Prevalence,18,Thailand,3,Both,7,10-14 years,567,Depressive disorders,1,Number,2021,38986.5442789615,59611.95635512036,23513.70646032083
5,Prevalence,18,Thailand,3,Both,7,10-14 years,567,Depressive disorders,2,Percent,2021,0.0116693536820789,0.0179202244972655,0.0070925388731546
5,Prevalence,18,Thailand,3,Both,7,10-14 years,567,Depressive disorders,3,Rate,2021,1059.38179315191,1619.8363405822602,638.93820225109
5,Prevalence,18,Thailand,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2021,136515.65570622936,198436.46560119573,94859.744962123
5,Prevalence,18,Thailand,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2021,0.0334670445596831,0.0485102674074673,0.0233208326434094
5,Prevalence,18,Thailand,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2021,3257.25565017419,4734.68259326243,2263.34802886537
5,Prevalence,18,Thailand,3,Both,10,25-29 years,567,Depressive disorders,1,Number,2021,144658.47171987634,190562.5567386098,107141.26889509516
5,Prevalence,18,Thailand,3,Both,10,25-29 years,567,Depressive disorders,2,Percent,2021,0.034265020246479,0.045178202683793,0.0254834067887818
5,Prevalence,18,Thailand,3,Both,10,25-29 years,567,Depressive disorders,3,Rate,2021,3373.2320234502804,4443.65069821843,2498.38364095183
5,Prevalence,18,Thailand,3,Both,11,30-34 years,567,Depressive disorders,1,Number,2021,149138.31511806924,194222.1778902001,110959.72888287698
5,Prevalence,18,Thailand,3,Both,11,30-34 years,567,Depressive disorders,2,Percent,2021,0.0369137012280436,0.0482160438261824,0.0274074630629676
5,Prevalence,18,Thailand,3,Both,11,30-34 years,567,Depressive disorders,3,Rate,2021,3656.0343016495503,4761.23753943107,2720.10968191756
5,Prevalence,22,Fiji,3,Both,7,10-14 years,567,Depressive disorders,1,Number,2021,877.2678877409993,1323.3818693917897,509.46770643176
5,Prevalence,22,Fiji,3,Both,7,10-14 years,567,Depressive disorders,2,Percent,2021,0.0106153441720362,0.0160564951444445,0.006093343459229
5,Prevalence,22,Fiji,3,Both,7,10-14 years,567,Depressive disorders,3,Rate,2021,993.3310694785899,1498.4662564551002,576.87065577861
5,Prevalence,22,Fiji,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2021,3014.303746998675,4300.253775077568,2076.437559921589
5,Prevalence,22,Fiji,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2021,0.0419460925049813,0.0598058100933701,0.0288965469104847
5,Prevalence,22,Fiji,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2021,4129.91588475737,5891.80383425657,2844.93972147485
5,Prevalence,22,Fiji,3,Both,10,25-29 years,567,Depressive disorders,1,Number,2021,2934.92369710347,3898.4952965020902,2214.267700084522
5,Prevalence,22,Fiji,3,Both,10,25-29 years,567,Depressive disorders,2,Percent,2021,0.0418404499938169,0.055505562904974,0.0315131629091995
5,Prevalence,22,Fiji,3,Both,10,25-29 years,567,Depressive disorders,3,Rate,2021,4143.240293777941,5503.51711477623,3125.88813305621
5,Prevalence,22,Fiji,3,Both,11,30-34 years,567,Depressive disorders,1,Number,2021,2835.97218724248,3762.79420853146,2152.717005702578
5,Prevalence,22,Fiji,3,Both,11,30-34 years,567,Depressive disorders,2,Percent,2021,0.0422560553097801,0.0561410669375064,0.0321301903273265
5,Prevalence,22,Fiji,3,Both,11,30-34 years,567,Depressive disorders,3,Rate,2021,4197.03161092512,5568.66047899017,3185.8638681132
5,Prevalence,23,Kiribati,3,Both,7,10-14 years,567,Depressive disorders,1,Number,2021,118.96695520157424,180.84013598888544,72.73186307368621
5,Prevalence,23,Kiribati,3,Both,7,10-14 years,567,Depressive disorders,2,Percent,2021,0.0092038784746882,0.0139451192476336,0.0056698651297029
5,Prevalence,23,Kiribati,3,Both,7,10-14 years,567,Depressive disorders,3,Rate,2021,885.6811750447999,1346.31254423983,541.4717207913101
5,Prevalence,23,Kiribati,3,Both,9,20-24 years,567,Depressive disorders,1,Number,2021,411.6096290355972,602.1398563419959,280.9760856493541
5,Prevalence,23,Kiribati,3,Both,9,20-24 years,567,Depressive disorders,2,Percent,2021,0.0396060635190098,0.0579215362145497,0.0270538273152874
5,Prevalence,23,Kiribati,3,Both,9,20-24 years,567,Depressive disorders,3,Rate,2021,3924.17484736372,5740.63848892154,2678.74998599839
5,Prevalence,23,Kiribati,3,Both,10,25-29 years,567,Depressive disorders,1,Number,2021,409.424038892486,541.8926756212827,309.54816135481883
5,Prevalence,23,Kiribati,3,Both,10,25-29 years,567,Depressive disorders,2,Percent,2021,0.04004409912361,0.052989259549432,0.0303367572674171
5,Prevalence,23,Kiribati,3,Both,10,25-29 years,567,Depressive disorders,3,Rate,2021,3980.54014567439,5268.4389411825805,3009.51767909288
5,Prevalence,23,Kiribati,3,Both,11,30-34 years,567,Depressive disorders,1,Number,2021,381.8774865939587,506.3514850746071,290.1917385817951
5,Prevalence,23,Kiribati,3,Both,11,30-34 years,567,Depressive disorders,2,Percent,2021,0.0410441060573798,0.0544131737499689,0.0311888695215876
5,Prevalence,23,Kiribati,3,Both,11,30-34 years,567,Depressive disorders,3,Rate,2021,4087.6275106359203,5420.00074134525,3106.22064831872
5,Prevalence,12,Lao People's Democratic Republic,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,28260.792469929645,40738.775071728334,18552.860036499143
5,Prevalence,12,Lao People's Democratic Republic,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.0211545530425224,0.0304353975338194,0.0139159928083766
5,Prevalence,12,Lao People's Democratic Republic,3,Both,162,10-19 years,567,Depressive disorders,3,Rate,2021,2013.81990837813,2902.98144928805,1322.04781371964
5,Prevalence,16,Philippines,3,Both,12,35-39 years,567,Depressive disorders,1,Number,2021,353334.8281203386,421634.0174979013,285268.15543818736
5,Prevalence,16,Philippines,3,Both,12,35-39 years,567,Depressive disorders,2,Percent,2021,0.0468991854220373,0.0559279538217661,0.037881388899677
5,Prevalence,16,Philippines,3,Both,12,35-39 years,567,Depressive disorders,3,Rate,2021,4664.01203616665,5565.5598485122,3765.53343913674
5,Prevalence,16,Philippines,3,Both,13,40-44 years,567,Depressive disorders,1,Number,2021,354470.2537208929,436396.8668182008,278851.94766491547
5,Prevalence,16,Philippines,3,Both,13,40-44 years,567,Depressive disorders,2,Percent,2021,0.0513579930800401,0.0632115564674814,0.0404466588642179
5,Prevalence,16,Philippines,3,Both,13,40-44 years,567,Depressive disorders,3,Rate,2021,5115.8278505115095,6298.21888214741,4024.4803197416195
5,Prevalence,16,Philippines,3,Both,14,45-49 years,567,Depressive disorders,1,Number,2021,317971.6489186821,377730.4719646781,266439.8446613001
5,Prevalence,16,Philippines,3,Both,14,45-49 years,567,Depressive disorders,2,Percent,2021,0.0544537669109677,0.0646350123723779,0.0456297439340303
5,Prevalence,16,Philippines,3,Both,14,45-49 years,567,Depressive disorders,3,Rate,2021,5431.49558440321,6452.2777346586,4551.24488207761
5,Prevalence,16,Philippines,3,Both,15,50-54 years,567,Depressive disorders,1,Number,2021,296090.0208363331,346023.9604382918,252451.5905794064
5,Prevalence,16,Philippines,3,Both,15,50-54 years,567,Depressive disorders,2,Percent,2021,0.0562372309694143,0.0657344037441224,0.0479447073348213
5,Prevalence,16,Philippines,3,Both,15,50-54 years,567,Depressive disorders,3,Rate,2021,5615.65246178105,6562.70109942213,4788.0046484289405
5,Prevalence,16,Philippines,3,Both,23,5-14 years,567,Depressive disorders,1,Number,2021,134736.97497718583,186638.09439203804,91587.1540015868
5,Prevalence,16,Philippines,3,Both,23,5-14 years,567,Depressive disorders,2,Percent,2021,0.0065162904866729,0.0090341213724408,0.0044290331486208
5,Prevalence,16,Philippines,3,Both,23,5-14 years,567,Depressive disorders,3,Rate,2021,591.33720697086,819.12221549311,401.96012899116
5,Prevalence,17,Sri Lanka,3,Both,12,35-39 years,567,Depressive disorders,1,Number,2021,73063.55895047342,92735.11918613524,56436.497653543134
5,Prevalence,17,Sri Lanka,3,Both,12,35-39 years,567,Depressive disorders,2,Percent,2021,0.0469890305516054,0.0596375504860474,0.0362857687223861
5,Prevalence,17,Sri Lanka,3,Both,12,35-39 years,567,Depressive disorders,3,Rate,2021,4672.01210627157,5929.90001770717,3608.80313059554
5,Prevalence,17,Sri Lanka,3,Both,13,40-44 years,567,Depressive disorders,1,Number,2021,79492.61695685523,104718.68050361508,59098.2118965694
5,Prevalence,17,Sri Lanka,3,Both,13,40-44 years,567,Depressive disorders,2,Percent,2021,0.0506155239866782,0.0666575599706845,0.0376339593485863
5,Prevalence,17,Sri Lanka,3,Both,13,40-44 years,567,Depressive disorders,3,Rate,2021,5042.81739966827,6643.09723757802,3749.04617120674
5,Prevalence,17,Sri Lanka,3,Both,14,45-49 years,567,Depressive disorders,1,Number,2021,71101.56013202261,91445.84485463848,54893.319777500525
5,Prevalence,17,Sri Lanka,3,Both,14,45-49 years,567,Depressive disorders,2,Percent,2021,0.0514934723899696,0.066211697737885,0.0397196013975595
5,Prevalence,17,Sri Lanka,3,Both,14,45-49 years,567,Depressive disorders,3,Rate,2021,5137.24820437978,6607.16869510581,3966.1662548020804
5,Prevalence,17,Sri Lanka,3,Both,15,50-54 years,567,Depressive disorders,1,Number,2021,67579.25336204527,85640.4861566543,53779.19515110618
5,Prevalence,17,Sri Lanka,3,Both,15,50-54 years,567,Depressive disorders,2,Percent,2021,0.0510929310228753,0.0647261246775513,0.0406641046781249
5,Prevalence,17,Sri Lanka,3,Both,15,50-54 years,567,Depressive disorders,3,Rate,2021,5101.3961437997805,6464.795393523309,4059.66276796115
5,Prevalence,17,Sri Lanka,3,Both,23,5-14 years,567,Depressive disorders,1,Number,2021,25548.672802261543,38761.07896354633,15453.933591250774
5,Prevalence,17,Sri Lanka,3,Both,23,5-14 years,567,Depressive disorders,2,Percent,2021,0.0079633632202762,0.0121550828190872,0.0048014550027861
5,Prevalence,17,Sri Lanka,3,Both,23,5-14 years,567,Depressive disorders,3,Rate,2021,722.0424236318,1095.44412009321,436.75050172798
5,Prevalence,13,Malaysia,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,128894.41179951395,189202.05975180597,81283.3814748734
5,Prevalence,13,Malaysia,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.0267345120707426,0.0392231205681057,0.0170035101377481
5,Prevalence,13,Malaysia,3,Both,162,10-19 years,567,Depressive disorders,3,Rate,2021,2460.56057926737,3611.81779133763,1551.6784739877999
5,Prevalence,18,Thailand,3,Both,12,35-39 years,567,Depressive disorders,1,Number,2021,203572.7420209536,264065.89814456925,153125.24784684653
5,Prevalence,18,Thailand,3,Both,12,35-39 years,567,Depressive disorders,2,Percent,2021,0.043060206006468,0.0559016918414991,0.03239009673267
5,Prevalence,18,Thailand,3,Both,12,35-39 years,567,Depressive disorders,3,Rate,2021,4277.60532901852,5548.7276042045205,3217.5691582988698
5,Prevalence,18,Thailand,3,Both,13,40-44 years,567,Depressive disorders,1,Number,2021,253931.4966837833,336201.5795188877,188632.05236045088
5,Prevalence,18,Thailand,3,Both,13,40-44 years,567,Depressive disorders,2,Percent,2021,0.0487456441057892,0.0645040581769499,0.036250434177324
5,Prevalence,18,Thailand,3,Both,13,40-44 years,567,Depressive disorders,3,Rate,2021,4852.3178222678,6424.3976721233,3604.5259507897104
5,Prevalence,18,Thailand,3,Both,14,45-49 years,567,Depressive disorders,1,Number,2021,287134.6884939641,372804.31598739687,222545.8365948964
5,Prevalence,18,Thailand,3,Both,14,45-49 years,567,Depressive disorders,2,Percent,2021,0.0525171016322065,0.0681638588465689,0.0406877269450261
5,Prevalence,18,Thailand,3,Both,14,45-49 years,567,Depressive disorders,3,Rate,2021,5235.11919422131,6797.07157832723,4057.51735139612
5,Prevalence,18,Thailand,3,Both,15,50-54 years,567,Depressive disorders,1,Number,2021,304445.591727141,381069.1159418293,239927.85820860372
5,Prevalence,18,Thailand,3,Both,15,50-54 years,567,Depressive disorders,2,Percent,2021,0.0548550302269958,0.0687000345802885,0.0432400571784297
5,Prevalence,18,Thailand,3,Both,15,50-54 years,567,Depressive disorders,3,Rate,2021,5474.38499336287,6852.19003471625,4314.26009164902
5,Prevalence,18,Thailand,3,Both,23,5-14 years,567,Depressive disorders,1,Number,2021,42443.91047468129,64815.49505543104,26087.704757390235
5,Prevalence,18,Thailand,3,Both,23,5-14 years,567,Depressive disorders,2,Percent,2021,0.0068217642874134,0.0104826548606477,0.0041892823049034
5,Prevalence,18,Thailand,3,Both,23,5-14 years,567,Depressive disorders,3,Rate,2021,611.64816632799,934.0392592700499,375.94313530753
5,Prevalence,14,Maldives,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,1354.1719739092568,1970.1850929934053,880.3374731119574
5,Prevalence,14,Maldives,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.022712362738948,0.0330825282452159,0.014730249205136
5,Prevalence,14,Maldives,3,Both,162,10-19 years,567,Depressive disorders,3,Rate,2021,2126.42228978805,3093.7322418918,1382.37185632849
5,Prevalence,15,Myanmar,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,172217.08018271555,247569.61614212563,114828.62374159932
5,Prevalence,15,Myanmar,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.0173354741945363,0.0248669125648152,0.0116304378010004
5,Prevalence,15,Myanmar,3,Both,162,10-19 years,567,Depressive disorders,3,Rate,2021,1664.27468508124,2392.46795093424,1109.6830315152602
5,Prevalence,16,Philippines,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,441153.8180428078,585448.9641384042,328268.3812006959
5,Prevalence,16,Philippines,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.02102133321425,0.027789868117133,0.0156519334379615
5,Prevalence,16,Philippines,3,Both,162,10-19 years,567,Depressive disorders,3,Rate,2021,1992.12983375207,2643.7271987662803,1482.37011428052
5,Prevalence,22,Fiji,3,Both,12,35-39 years,567,Depressive disorders,1,Number,2021,2974.117195308144,3859.7061954485553,2259.948704324409
5,Prevalence,22,Fiji,3,Both,12,35-39 years,567,Depressive disorders,2,Percent,2021,0.0444420456580573,0.057714754547316,0.0337954910433995
5,Prevalence,22,Fiji,3,Both,12,35-39 years,567,Depressive disorders,3,Rate,2021,4423.48457330772,5740.64493490747,3361.28254993329
5,Prevalence,22,Fiji,3,Both,13,40-44 years,567,Depressive disorders,1,Number,2021,2856.8702849233564,3864.4660006840377,2075.5439926303143
5,Prevalence,22,Fiji,3,Both,13,40-44 years,567,Depressive disorders,2,Percent,2021,0.0473843190915206,0.0641358664948776,0.0344470251881647
5,Prevalence,22,Fiji,3,Both,13,40-44 years,567,Depressive disorders,3,Rate,2021,4724.47159254605,6390.75562406279,3432.37447076621
5,Prevalence,22,Fiji,3,Both,14,45-49 years,567,Depressive disorders,1,Number,2021,2534.016930341361,3339.548674203391,1927.7150956275868
5,Prevalence,22,Fiji,3,Both,14,45-49 years,567,Depressive disorders,2,Percent,2021,0.0500600542551611,0.0659602997731647,0.0381093323565969
5,Prevalence,22,Fiji,3,Both,14,45-49 years,567,Depressive disorders,3,Rate,2021,4996.47476115953,6584.790521535,3800.99268741348
5,Prevalence,22,Fiji,3,Both,15,50-54 years,567,Depressive disorders,1,Number,2021,2438.453001372088,3107.670578246268,1939.3841791213072
5,Prevalence,22,Fiji,3,Both,15,50-54 years,567,Depressive disorders,2,Percent,2021,0.0516187473446284,0.0657942011484669,0.0410459733795541
5,Prevalence,22,Fiji,3,Both,15,50-54 years,567,Depressive disorders,3,Rate,2021,5156.4637549365,6571.62171671654,4101.11009763535
5,Prevalence,22,Fiji,3,Both,23,5-14 years,567,Depressive disorders,1,Number,2021,973.1133308403612,1479.7345304642672,585.6202839041937
5,Prevalence,22,Fiji,3,Both,23,5-14 years,567,Depressive disorders,2,Percent,2021,0.0057969705369637,0.0088388509592475,0.0034674105912358
5,Prevalence,22,Fiji,3,Both,23,5-14 years,567,Depressive disorders,3,Rate,2021,536.21008488039,815.37119370823,322.69160455213
